Product,Organic,Unit,Label,COO,Sales Order,Invoice #,Invoice Payment Status,Most Recent Invoice Paid Date,Sale Location,Sales Rep,Reqs. Date,Customer,Lot,Vendor,Source,Received Date,Use By Date,Pack Date,Lot Location,Quantity,Cost per Unit,Price per Unit,Total Cost,Total Sold Lot Expenses,Total Revenue,Total Profit $,Total Profit %
Chives,false,10X1 Lb Bag Carton,G115,,5222121,112887,Used,2025-05-01,Best Deal Brokerage,Enrique Vazquez,05/01/2025,EVERGREEN HERBS LTD (VANCOUVER),6537-CHI-1,#AGRPCS G115,PO #6537,05/03/2025,,,Best Deal Brokerage,-7.80,42.50,50.00,-331.50,-3.56,-390.00,-54.94,-14.09
Chives,false,10X1 Lb Bag Carton,G115,,5222513,112894,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/08/2025,EVERGREEN HERBS LTD (VANCOUVER),6591-CHI-1,#AGRPCS G115,PO #6591,05/09/2025,,,Best Deal Brokerage,20.00,42.50,50.00,850.00,13.46,1000.00,136.54,13.65
Chives,false,10X1 Lb Bag Carton,G115,,5239983,112922,Unpaid,,Redmond Logistics,Enrique Vazquez,05/12/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6627-CHI-1,#AGRPCS G115,PO #6627,05/13/2025,,,Redmond Logistics,5.00,42.40,50.00,212.00,0.00,250.00,38.00,15.20
Chives,true,10X1 Lb Bag Carton,G115,MX,5270908,112964,Partially paid,2025-05-19,California Specialty,Alma Hinojos,05/19/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6674-CHI-1,#AGRPCS G115,PO #6674,05/19/2025,,,California Specialty,15.00,55.00,65.00,825.00,0.00,975.00,150.00,15.38
Chives,true,10X1 Lb Bag Carton,G115,,5270961,112965,Unpaid,,Dynasty Fresh,Alma Hinojos,05/19/2025,DYNASTY FRESH INTERNATIONAL,6675-CHI-1,#AGRPCS G115,PO #6675,05/19/2025,,,Dynasty Fresh,5.00,42.50,47.50,212.50,0.00,237.50,25.00,10.53
Chives,false,10X1 Lb Bag Carton,G115,,5270987,112966,Unpaid,,Direct Shipment,Gerardo Zuniga,05/18/2025,*THE GROWERS CONNECTION,6678-CHI-1,#AGRPCS G115,PO #6678,,,,Direct Shipment,5.00,0.02,55.00,0.10,0.00,275.00,274.90,99.96
Chives,true,10X1 Lb Bag Carton,G115,MX,5289755,112990,Used,2025-05-19,California Specialty,Alma Hinojos,05/19/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6674-CHI-1,#AGRPCS G115,PO #6674,05/19/2025,,,California Specialty,-0.50,55.00,65.00,-27.50,0.00,-32.50,-5.00,-15.38
Chives,true,10X1 Lb Bag Carton,G115,,5302377,113007,Unpaid,,K&C Specialties,Alma Hinojos,05/27/2025,"K & C SPECIALTIES, INC.",6721-CHI-1,#AGRPCS G115,PO #6721,05/27/2025,,,K&C Specialties,10.00,55.00,65.00,550.00,0.00,650.00,100.00,15.38
Chives,true,10X1 Lb Bag Carton,G115,,5302398,113009,Unpaid,,California Specialty,Alma Hinojos,05/27/2025,"CALALU, LLC (DBA CALIFORNIA SPECIALTY FARMS)",6724-CHI-1,#AGRPCS G115,PO #6724,05/27/2025,,,California Specialty,15.00,55.00,65.00,825.00,0.00,975.00,150.00,15.38
Chives,false,10X1 Lb Bag Carton,G124,,5209288,112865,Partially paid,2025-05-06,Best Deal Brokerage,Enrique Vazquez,05/06/2025,EVERGREEN HERBS LTD (VANCOUVER),6560-CHI-1,#ARGOSA G124,PO #6560,05/07/2025,,,Best Deal Brokerage,18.00,42.50,50.00,765.00,36.96,900.00,98.04,10.89
Chives,false,10X1 Lb Bag Carton,G126,,5239367,112913,Partially paid,2025-05-13,Best Deal Brokerage,Enrique Vazquez,05/13/2025,EVERGREEN HERBS LTD (VANCOUVER),6604-CHI-1,#HOMSPE G126,PO #6604,05/13/2025,,,Best Deal Brokerage,20.00,42.50,50.00,850.00,30.77,1000.00,119.23,11.92
Chives,false,10X1 Lb Bag Carton,G126,,5285846,112988,Used,2025-05-13,Best Deal Brokerage,Enrique Vazquez,05/13/2025,EVERGREEN HERBS LTD (VANCOUVER),6604-CHI-1,#HOMSPE G126,PO #6604,05/13/2025,,,Best Deal Brokerage,-20.00,42.50,50.00,-850.00,-30.77,-1000.00,-119.23,-11.92
Chives,true,12X1 Lb Bag Crate,G115,MX,5211917,112875,Partially paid,2025-05-08,LV Fresh Produce Inc,Alma Hinojos,05/08/2025,"COOSEMANS D.C., INC",6572-CHI-1,#AGRPCS G115,PO #6572,05/08/2025,,,LV Fresh Produce Inc,20.00,51.00,57.00,1020.00,0.00,1140.00,120.00,10.53
Chives,true,12X1 Lb Bag Crate,G115,MX,5248778,112932,Unpaid,,LV Fresh Produce Inc,Alma Hinojos,05/15/2025,"COOSEMANS D.C., INC",6640-CHI-1,#AGRPCS G115,PO #6640,05/15/2025,,,LV Fresh Produce Inc,25.00,51.00,57.00,1275.00,0.00,1425.00,150.00,10.53
Chives,true,12X1 Lb Bag Crate,G115,MX,5258842,112944,Used,2025-05-08,LV Fresh Produce Inc,Alma Hinojos,05/08/2025,"COOSEMANS D.C., INC",6572-CHI-1,#AGRPCS G115,PO #6572,05/08/2025,,,LV Fresh Produce Inc,-3.00,51.00,57.00,-153.00,0.00,-171.00,-18.00,-10.53
Chives,true,12X1 Lb Bag Crate,G115,MX,5270991,112967,Unpaid,,California Specialty,Alma Hinojos,05/19/2025,YUMA ORGANICS,6677-CHI-1,#AGRPCS G115,PO #6677,05/19/2025,,,California Specialty,4.00,66.00,78.00,264.00,0.00,312.00,48.00,15.38
Chives,true,12X1 Lb Bag Crate,G115,,5271049,112969,Unpaid,,LV Fresh Produce Inc,Alma Hinojos,05/22/2025,"COOSEMANS D.C., INC",6680-CHI-1,#AGRPCS G115,PO #6680,05/22/2025,,,LV Fresh Produce Inc,25.00,51.00,57.00,1275.00,0.00,1425.00,150.00,10.53
Chives,true,12X1 Lb Bag Crate,G115,,5302418,113011,Unpaid,,LV Fresh Produce Inc,Alma Hinojos,05/29/2025,"COOSEMANS D.C., INC",6727-CHI-1,#AGRPCS G115,PO #6727,05/29/2025,,,LV Fresh Produce Inc,9.00,51.00,57.00,459.00,0.00,513.00,54.00,10.53
Chives,true,12X1 Lb Bag Crate,G115,MX,5324011,113043,Unused,,LV Fresh Produce Inc,Alma Hinojos,05/15/2025,"COOSEMANS D.C., INC",6640-CHI-1,#AGRPCS G115,PO #6640,05/15/2025,,,LV Fresh Produce Inc,-4.1666,51.00,57.00,-212.50,0.00,-237.50,-25.00,-10.53
Cilantro,true,10X1 Lb Bag Carton,G115,,5191156,112841,Unpaid,,Heath & Lejeune,Alma Hinojos,05/01/2025,YUMA ORGANICS,6536-CIL-1,#AGRPCS G115,PO #6536,05/01/2025,,,Heath & Lejeune,30.00,22.50,25.00,675.00,0.00,750.00,75.00,10.00
Cilantro,false,10X1 Lb Bag Carton,G115,,5191233,112843,Partially paid,2025-05-01,Best Deal Brokerage,Enrique Vazquez,05/01/2025,EVERGREEN HERBS LTD (VANCOUVER),6537-CIL-1,#AGRPCS G115,PO #6537,05/03/2025,,,Best Deal Brokerage,35.00,20.00,25.00,700.00,15.98,875.00,159.02,18.17
Cilantro,false,10X1 Lb Bag Carton,G115,,5222121,112887,Used,2025-05-01,Best Deal Brokerage,Enrique Vazquez,05/01/2025,EVERGREEN HERBS LTD (VANCOUVER),6537-CIL-1,#AGRPCS G115,PO #6537,05/03/2025,,,Best Deal Brokerage,-18.90,20.00,25.00,-378.00,-8.63,-472.50,-85.87,-18.17
Cilantro,true,10X1 Lb Bag Carton,G201,US,5216761,112878,Unpaid,,Southwest Cargo SFO,Alma Hinojos,05/05/2025,SOLI ORGANIC INC. (DBA SHENANDOAH GROWERS),6575-CIL-1,Jacobs Farm del Cabo Inc G201,PO #6575,05/05/2025,,,Southwest Cargo SFO,20.00,34.00,38.00,680.00,0.00,760.00,80.00,10.53
Cilantro,true,10X1 Lb Bag Carton,G201,US,5302179,113004,Unpaid,,Southwest Cargo SFO,Alma Hinojos,05/26/2025,SOLI ORGANIC INC. (DBA SHENANDOAH GROWERS),6718-CIL-1,Jacobs Farm del Cabo Inc G201,PO #6718,05/26/2025,,,Southwest Cargo SFO,40.00,32.50,37.50,1300.00,0.00,1500.00,200.00,13.33
Cilantro,true,30 Bunch Carton,G115,,5191165,112842,Unpaid,,Heath & Lejeune,Enrique Vazquez,05/01/2025,*TERRA BELLA FARMS LLC,6535-CIL-1,#AGRPCS G115,PO #6535,05/03/2025,,,Heath & Lejeune,64.00,13.75,16.00,880.00,0.00,1024.00,144.00,14.06
Cilantro,true,30 Bunch Carton,G115,,5227772,112902,Unpaid,,Heath & Lejeune,Enrique Vazquez,05/09/2025,*TERRA BELLA FARMS LLC,6599-CIL-1,#AGRPCS G115,PO #6599,05/09/2025,,,Heath & Lejeune,64.00,13.75,16.00,880.00,0.00,1024.00,144.00,14.06
Cilantro,false,30 Bunch Carton,G115,,5254419,112937,Partially paid,2025-05-15,Best Deal Brokerage,Enrique Vazquez,05/15/2025,EVERGREEN HERBS LTD (VANCOUVER),6649-CIL-2,#AGRPCS G115,PO #6649,05/16/2025,,,Best Deal Brokerage,56.00,5.00,6.50,280.00,31.87,364.00,52.13,14.32
Cilantro,true,30 Bunch Carton,G115,,5254948,112939,Unpaid,,Heath & Lejeune,Enrique Vazquez,05/15/2025,*TERRA BELLA FARMS LLC,6650-CIL-1,#AGRPCS G115,PO #6650,05/16/2025,,,Heath & Lejeune,64.00,13.75,16.00,880.00,0.00,1024.00,144.00,14.06
Cilantro,false,60 Bunch Carton,Gen,US,5285109,112984,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/22/2025,EVERGREEN HERBS LTD (VANCOUVER),6697-CIL-3,"Sunfresh USA, Inc",PO #6697,05/22/2025,,,Best Deal Brokerage,56.00,10.00,12.95,560.00,35.00,725.20,130.20,17.95
Corn Husks,false,6X6 Oz Bag Carton,G122,,4839342,112278,Paid,2025-05-16,Badia Spices,Alberto Tavares,05/02/2025,"BADIA SPICES, INC",5914-COR-1,TEXINT G122,PO #5914,04/28/2025,,,Badia Spices,2730.00,22.50,25.90,61425.00,5695.50,70707.00,3586.50,5.07
Cross Dock,false,Unit,N/a,,5191133,112839,Paid,2025-05-21,Best Deal Brokerage,Alma Hinojos,05/02/2025,SAAD TRADING INC. (DBA PAPAYA FRUIT & GROCERIES),6532-CRO-1,"Best Deal Brokerage, LLC",PO #6532,,,,Best Deal Brokerage,2.00,35.00,35.00,70.00,0.00,70.00,0.00,0.00
Cross Dock,false,Unit,N/a,,5201004,112854,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/06/2025,SAAD TRADING INC. (DBA PAPAYA FRUIT & GROCERIES),6550-CRO-1,"Best Deal Brokerage, LLC",PO #6550,05/05/2025,,,Best Deal Brokerage,1.00,35.00,35.00,35.00,0.00,35.00,0.00,0.00
Cross Dock,false,Unit,N/a,,5201028,112855,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/09/2025,SAAD TRADING INC. (DBA PAPAYA FRUIT & GROCERIES),6552-CRO-1,"Best Deal Brokerage, LLC",PO #6552,,,,Best Deal Brokerage,2.00,35.00,35.00,70.00,0.00,70.00,0.00,0.00
Cross Dock,false,Unit,N/a,,5239362,112911,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/13/2025,SAAD TRADING INC. (DBA PAPAYA FRUIT & GROCERIES),6606-CRO-1,"Best Deal Brokerage, LLC",PO #6606,05/12/2025,,,Best Deal Brokerage,1.00,35.00,35.00,35.00,0.00,35.00,0.00,0.00
Cross Dock,false,Unit,N/a,,5239363,112912,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/23/2025,SAAD TRADING INC. (DBA PAPAYA FRUIT & GROCERIES),6608-CRO-1,"Best Deal Brokerage, LLC",PO #6608,05/23/2025,,,Best Deal Brokerage,15.00,35.00,35.00,525.00,0.00,525.00,0.00,0.00
Cross Dock,false,Unit,N/a,,5317990,113038,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/30/2025,SAAD TRADING INC. (DBA PAPAYA FRUIT & GROCERIES),6755-CRO-1,"Best Deal Brokerage, LLC",PO #6755,,,,Best Deal Brokerage,2.00,35.00,35.00,70.00,0.00,70.00,0.00,0.00
Cross Dock,false,Unit,N/a,,5317990,113038,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/30/2025,SAAD TRADING INC. (DBA PAPAYA FRUIT & GROCERIES),,,,,,,,11.00,0.00,35.00,0.00,0.00,385.00,385.00,100.00
Dill,false,10 Lb Carton,G115,,5200950,112852,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/05/2025,"BOSKOVICH FARMS, INC.",6548-DIL-1,#AGRPCS G115,PO #6548,05/05/2025,,,Best Deal Brokerage,40.00,23.00,27.50,920.00,35.00,1100.00,145.00,13.18
Dill,false,10 Lb Carton,G115,,5232872,112906,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/12/2025,"BOSKOVICH FARMS, INC.",6600-DIL-1,#AGRPCS G115,PO #6600,05/12/2025,,,Best Deal Brokerage,31.00,23.00,27.50,713.00,35.00,852.50,104.50,12.26
Dill,false,10 Lb Carton,G115,,5270878,112961,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/19/2025,"BOSKOVICH FARMS, INC.",6671-DIL-1,#AGRPCS G115,PO #6671,05/19/2025,,,Best Deal Brokerage,35.00,23.00,27.50,805.00,35.00,962.50,122.50,12.73
Dill,false,10 Lb Carton,G115,,5301914,113002,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/27/2025,"BOSKOVICH FARMS, INC.",6716-DIL-1,#AGRPCS G115,PO #6716,05/27/2025,,,Best Deal Brokerage,35.00,23.00,27.50,805.00,35.00,962.50,122.50,12.73
Dill,false,10 Lb Carton,G115,,5301916,113003,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/30/2025,"BOSKOVICH FARMS, INC.",6717-DIL-1,#AGRPCS G115,PO #6717,,,,Best Deal Brokerage,25.00,23.00,27.50,575.00,0.00,687.50,112.50,16.36
Dill,false,10 Lb Carton,G126,,5171050,112810,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/01/2025,"BOSKOVICH FARMS, INC.",6495-DIL-1,#HOMSPE G126,PO #6495,05/01/2025,,,Best Deal Brokerage,30.00,20.00,27.50,600.00,85.00,825.00,140.00,16.97
Dill,false,10 Lb Carton,G126,,5200985,112853,Unpaid,,Best Deal Brokerage,Alma Hinojos,05/08/2025,"BOSKOVICH FARMS, INC.",6549-DIL-1,#HOMSPE G126,PO #6549,05/08/2025,,,Best Deal Brokerage,30.00,20.00,27.00,600.00,85.00,810.00,125.00,15.43
Dill,false,10X1 Lb Bag Carton,G110,,5191233,112843,Partially paid,2025-05-01,Best Deal Brokerage,Enrique Vazquez,05/01/2025,EVERGREEN HERBS LTD (VANCOUVER),6538-DIL-1,ROAFRE G110,PO #6538,05/01/2025,,,Best Deal Brokerage,56.00,20.00,25.00,1120.00,35.00,1400.00,245.00,17.50
Dill,true,10X1 Lb Bag Carton,G115,,5191156,112841,Unpaid,,Heath & Lejeune,Alma Hinojos,05/01/2025,YUMA ORGANICS,6536-DIL-1,#AGRPCS G115,PO #6536,05/01/2025,,,Heath & Lejeune,80.00,22.50,25.00,1800.00,0.00,2000.00,200.00,10.00
Dill,true,10X1 Lb Bag Carton,G115,,5191234,112844,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/01/2025,ROOTS ORGANIC INC,6537-DIL-1,#AGRPCS G115,PO #6537,05/03/2025,,,Best Deal Brokerage,20.00,30.00,35.00,600.00,9.13,700.00,90.87,12.98
Dill,true,10X1 Lb Bag Carton,G115,,5209316,112867,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/06/2025,ROOTS ORGANIC INC,6563-DIL-1,#AGRPCS G115,PO #6563,05/07/2025,,,Best Deal Brokerage,40.00,30.00,35.00,1200.00,31.11,1400.00,168.89,12.06
Dill,false,10X1 Lb Bag Carton,G115,,5209408,112870,Unpaid,,Redmond Logistics,Enrique Vazquez,05/05/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6565-DIL-1,#AGRPCS G115,PO #6565,05/07/2025,,,Redmond Logistics,5.00,20.00,22.50,100.00,0.00,112.50,12.50,11.11
Dill,true,10X1 Lb Bag Carton,G115,,5209412,112871,Unpaid,,Redmond Logistics,Enrique Vazquez,05/05/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6565-DIL-2,#AGRPCS G115,PO #6565,05/07/2025,,,Redmond Logistics,10.00,25.00,30.00,250.00,0.00,300.00,50.00,16.67
Dill,true,10X1 Lb Bag Carton,G115,,5222054,112886,Unpaid,,Heath & Lejeune,Alma Hinojos,05/08/2025,YUMA ORGANICS,6581-DIL-1,#AGRPCS G115,PO #6581,05/08/2025,,,Heath & Lejeune,97.00,22.50,25.00,2182.50,0.00,2425.00,242.50,10.00
Dill,false,10X1 Lb Bag Carton,G115,,5222513,112894,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/08/2025,EVERGREEN HERBS LTD (VANCOUVER),6591-DIL-1,#AGRPCS G115,PO #6591,05/09/2025,,,Best Deal Brokerage,48.00,20.00,25.00,960.00,32.31,1200.00,207.69,17.31
Dill,true,10X1 Lb Bag Carton,G115,,5225273,112896,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/08/2025,ROOTS ORGANIC INC,6591-DIL-2,#AGRPCS G115,PO #6591,05/09/2025,,,Best Deal Brokerage,32.00,27.50,35.00,880.00,21.54,1120.00,218.46,19.51
Dill,true,10X1 Lb Bag Carton,G115,,5225346,112898,Unpaid,,Redmond Logistics,Enrique Vazquez,05/08/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6592-DIL-1,#AGRPCS G115,PO #6592,05/09/2025,,,Redmond Logistics,10.00,25.00,30.00,250.00,0.00,300.00,50.00,16.67
Dill,true,10X1 Lb Bag Carton,G115,,5239694,112919,Unpaid,,Heath & Lejeune,Alma Hinojos,05/15/2025,YUMA ORGANICS,6625-DIL-1,#AGRPCS G115,PO #6625,05/15/2025,,,Heath & Lejeune,80.00,22.50,25.00,1800.00,0.00,2000.00,200.00,10.00
Dill,true,10X1 Lb Bag Carton,G115,,5239986,112923,Unpaid,,Redmond Logistics,Enrique Vazquez,05/12/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6627-DIL-1,#AGRPCS G115,PO #6627,05/13/2025,,,Redmond Logistics,5.00,27.20,32.50,136.00,0.00,162.50,26.50,16.31
Dill,true,10X1 Lb Bag Carton,G115,,5254941,112938,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/15/2025,ROOTS ORGANIC INC,6649-DIL-1,#AGRPCS G115,PO #6649,05/16/2025,,,Best Deal Brokerage,10.00,27.50,35.00,275.00,5.69,350.00,69.31,19.80
Dill,true,10X1 Lb Bag Carton,G115,,5254974,112941,Unpaid,,Redmond Logistics,Enrique Vazquez,05/15/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6651-DIL-1,#AGRPCS G115,PO #6651,05/16/2025,,,Redmond Logistics,10.00,25.00,30.00,250.00,0.00,300.00,50.00,16.67
Dill,true,10X1 Lb Bag Carton,G115,,5270961,112965,Unpaid,,Dynasty Fresh,Alma Hinojos,05/19/2025,DYNASTY FRESH INTERNATIONAL,6675-DIL-1,#AGRPCS G115,PO #6675,05/19/2025,,,Dynasty Fresh,5.00,22.50,27.50,112.50,0.00,137.50,25.00,18.18
Dill,true,10X1 Lb Bag Carton,G115,,5271045,112968,Unpaid,,Heath & Lejeune,Alma Hinojos,05/22/2025,YUMA ORGANICS,6679-DIL-1,#AGRPCS G115,PO #6679,05/22/2025,,,Heath & Lejeune,80.00,22.50,25.00,1800.00,0.00,2000.00,200.00,10.00
Dill,true,10X1 Lb Bag Carton,G115,,5302377,113007,Unpaid,,K&C Specialties,Alma Hinojos,05/27/2025,"K & C SPECIALTIES, INC.",6721-DIL-1,#AGRPCS G115,PO #6721,05/27/2025,,,K&C Specialties,30.00,30.00,37.50,900.00,0.00,1125.00,225.00,20.00
Dill,true,10X1 Lb Bag Carton,G115,,5302386,113008,Unpaid,,Dynasty Fresh,Alma Hinojos,05/27/2025,DYNASTY FRESH INTERNATIONAL,6722-DIL-1,#AGRPCS G115,PO #6722,05/27/2025,,,Dynasty Fresh,40.00,25.00,27.50,1000.00,0.00,1100.00,100.00,9.09
Dill,false,10X1 Lb Bag Carton,G115,,5302730,113016,Unpaid,,Redmond Logistics,Enrique Vazquez,05/27/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6730-DIL-1,#AGRPCS G115,PO #6730,05/28/2025,,,Redmond Logistics,10.00,23.00,25.00,230.00,0.00,250.00,20.00,8.00
Dill,true,10X1 Lb Bag Carton,G115,,5313512,113031,Used,2025-05-28,Heath & Lejeune,Alma Hinojos,05/22/2025,YUMA ORGANICS,6679-DIL-1,#AGRPCS G115,PO #6679,05/22/2025,,,Heath & Lejeune,-10.00,22.50,25.00,-225.00,0.00,-250.00,-25.00,-10.00
Dill,true,10X1 Lb Bag Carton,G115,,5317096,113033,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/29/2025,ROOTS ORGANIC INC,6751-DIL-1,#AGRPCS G115,PO #6751,05/29/2025,,,Best Deal Brokerage,30.00,30.00,35.00,900.00,17.50,1050.00,132.50,12.62
Dill,false,10X1 Lb Bag Carton,G116,,5185412,112831,Unpaid,,Sunrise Produce,Gerardo Zuniga,05/01/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6524-DIL-1,#ALAHAR G116,PO #6524,05/01/2025,,,Sunrise Produce,4.00,22.50,25.00,90.00,0.00,100.00,10.00,10.00
Dill,false,10X1 Lb Bag Carton,G116,,5191233,112843,Partially paid,2025-05-01,Best Deal Brokerage,Enrique Vazquez,05/01/2025,EVERGREEN HERBS LTD (VANCOUVER),6539-DIL-2,#ALAHAR G116,PO #6539,05/03/2025,,,Best Deal Brokerage,50.00,20.00,25.00,1000.00,15.93,1250.00,234.07,18.73
Dill,false,10X1 Lb Bag Carton,G116,,5201729,112859,Unpaid,,Direct Shipment,Gerardo Zuniga,05/01/2025,EL ABUELO ORGANICS HERBS CORP.,6544-DIL-1,#ALAHAR G116,PO #6544,05/01/2025,,,Direct Shipment,64.00,20.00,22.50,1280.00,0.00,1440.00,160.00,11.11
Dill,false,10X1 Lb Bag Carton,G116,,5209288,112865,Partially paid,2025-05-06,Best Deal Brokerage,Enrique Vazquez,05/06/2025,EVERGREEN HERBS LTD (VANCOUVER),6568-DIL-2,#ALAHAR G116,PO #6568,05/07/2025,,,Best Deal Brokerage,50.00,20.00,25.00,1000.00,16.36,1250.00,233.64,18.69
Dill,false,10X1 Lb Bag Carton,G116,,5209408,112870,Unpaid,,Redmond Logistics,Enrique Vazquez,05/05/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6567-DIL-1,#ALAHAR G116,PO #6567,05/07/2025,,,Redmond Logistics,5.00,20.00,22.50,100.00,0.00,112.50,12.50,11.11
Dill,false,10X1 Lb Bag Carton,G116,,5222216,112888,Unpaid,,Sunrise Produce,Gerardo Zuniga,05/08/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6584-DIL-1,#ALAHAR G116,PO #6584,05/08/2025,,,Sunrise Produce,2.00,20.00,25.00,40.00,0.00,50.00,10.00,20.00
Dill,false,10X1 Lb Bag Carton,G116,,5222513,112894,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/08/2025,EVERGREEN HERBS LTD (VANCOUVER),6593-DIL-2,#ALAHAR G116,PO #6593,05/09/2025,,,Best Deal Brokerage,50.00,20.00,25.00,1000.00,14.62,1250.00,235.38,18.83
Dill,false,10X1 Lb Bag Carton,G116,,5225334,112897,Unpaid,,Redmond Logistics,Enrique Vazquez,05/08/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6594-DIL-1,#ALAHAR G116,PO #6594,05/09/2025,,,Redmond Logistics,20.00,20.00,22.50,400.00,0.00,450.00,50.00,11.11
Dill,false,10X1 Lb Bag Carton,G116,,5232668,112905,Unpaid,,Direct Shipment,Gerardo Zuniga,05/08/2025,EL ABUELO ORGANICS HERBS CORP.,6596-DIL-1,#ALAHAR G116,PO #6596,05/08/2025,,,Direct Shipment,55.00,22.50,25.00,1237.50,0.00,1375.00,137.50,10.00
Dill,false,10X1 Lb Bag Carton,G116,,5239983,112922,Unpaid,,Redmond Logistics,Enrique Vazquez,05/12/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6628-DIL-1,#ALAHAR G116,PO #6628,05/13/2025,,,Redmond Logistics,10.00,20.00,22.50,200.00,0.00,225.00,25.00,11.11
Dill,false,10X1 Lb Bag Carton,G116,,5247917,112929,Unpaid,,Direct Shipment,Gerardo Zuniga,05/12/2025,EL ABUELO ORGANICS HERBS CORP.,6634-DIL-1,#ALAHAR G116,PO #6634,05/12/2025,,,Direct Shipment,100.00,22.50,25.00,2250.00,0.00,2500.00,250.00,10.00
Dill,false,10X1 Lb Bag Carton,G116,,5254419,112937,Partially paid,2025-05-15,Best Deal Brokerage,Enrique Vazquez,05/15/2025,EVERGREEN HERBS LTD (VANCOUVER),6653-DIL-2,#ALAHAR G116,PO #6653,05/16/2025,,,Best Deal Brokerage,50.00,20.00,25.00,1000.00,18.50,1250.00,231.50,18.52
Dill,false,10X1 Lb Bag Carton,G116,,5254970,112940,Unpaid,,Redmond Logistics,Enrique Vazquez,05/15/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6652-DIL-1,#ALAHAR G116,PO #6652,05/16/2025,,,Redmond Logistics,10.00,20.00,22.50,200.00,0.00,225.00,25.00,11.11
Dill,false,10X1 Lb Bag Carton,G116,,5263999,112951,Unpaid,,Direct Shipment,Gerardo Zuniga,05/15/2025,EL ABUELO ORGANICS HERBS CORP.,6656-DIL-1,#ALAHAR G116,PO #6656,05/15/2025,,,Direct Shipment,97.00,22.50,25.00,2182.50,0.00,2425.00,242.50,10.00
Dill,false,10X1 Lb Bag Carton,G116,,5279290,112977,Unpaid,,Direct Shipment,Gerardo Zuniga,05/19/2025,EL ABUELO ORGANICS HERBS CORP.,6686-DIL-1,#ALAHAR G116,PO #6686,05/19/2025,,,Direct Shipment,47.00,22.50,25.00,1057.50,0.00,1175.00,117.50,10.00
Dill,false,10X1 Lb Bag Carton,G116,,5285060,112983,Unpaid,,Redmond Logistics,Enrique Vazquez,05/22/2025,"BAY AREA HERBS & SPECIALTIES, LLC",6693-DIL-1,#ALAHAR G116,PO #6693,05/23/2025,,,Redmond Logistics,10.00,20.00,25.00,200.00,0.00,250.00,50.00,20.00
Dill,false,10X1 Lb Bag Carton,G116,,5285109,112984,Unpaid,,Best Deal Brokerage,Enrique Vazquez,05/22/2025,EVERGREEN HERBS LTD (VANCOUVER),6694-DIL-1,#ALAHAR G116,PO #6694,05/23/2025,,,Best Deal Brokerage,80.00,20.00,25.00,1600.00,31.00,2000.00,369.00,18.45
Dill,false,10X1 Lb Bag Carton,G116,,5290269,112995,Unpaid,,Sunrise Produce,Gerardo Zuniga,05/27/2025,LOEWY ENTERPRISES LLC (DBA SUNRISE PRODUCE),6707-DIL-1,#ALAHAR G116,PO #6707,05/27/2025,,,Sunrise Produce,2.00,22.50,25.00,45.00,0.00,50.00,5.00,10.00
Dill,false,10X1 Lb Bag Carton,G116,,5290488,112996,Unpaid,,Direct Shipment,Gerardo Zuniga,05/22/2025,EL ABUELO ORGANICS HERBS CORP.,6704-DIL-1,#ALAHAR G116,PO #6704,05/22/2025,,,Direct Shipment,16.00,22.50,25.00,360.00,0.00,400.00,40.00,10.00
